brand,years,mileage,transmission,price
Mazda,2017,23215,Manual,19810
Chevrolet,2012,150345,Automatic,4995
Porsche,2014,84045,Automatic,51990
Kia,2011,72503,Automatic,8995
Dodge,2018,67129,Automatic,17987
Hummer,2009,171392,Automatic,19999
Nissan,2014,39523,CVT,9499
Ford,2016,162993,Automatic,13000
Acura,2011,14286,Automatic,11505
Toyota,2018,69567,Manual,999
Mercedes-Benz,2010,11241,Automatic,13750
Toyota,2008,198049,Automatic,4735
Honda,2017,67972,Manual,8000
Mercury,2011,52413,Automatic,12998
Cadillac,2019,8489,Automatic,81000
Hyundai,2018,754,Automatic,14900
Buick,2014,74135,Automatic,14200
Lincoln,2010,223904,Automatic,7600
Dodge,2019,92992,Automatic,16900
Subaru,2017,44402,Manual,28000
Dodge,2014,169141,Automatic,4995
GMC,1999,75687,Automatic,6500
Nissan,2013,145603,CVT,8995
Volkswagen,2012,15765,Automatic,7485
Chevrolet,2017,4845,Automatic,16990
Volkswagen,2019,45099,Automatic,22607
Toyota,2012,51831,Automatic,12990
Ford,2016,55842,Automatic,22989
Lexus,2008,189058,CVT,12995
Chrysler,2017,43065,Automatic,17884
Buick,2018,26285,Automatic,25590
Nissan,2011,78289,Automatic,5480
Ford,2020,1685,Automatic,33999
Honda,2011,125917,Manual,8990
Honda,2016,133402,Automatic,21900
BMW,2019,14598,Automatic,83841
Lexus,2019,7665,CVT,28906
Nissan,2018,20314,Automatic,37610
Dodge,2015,41765,Automatic,7995
Chevrolet,2013,173772,Automatic,8950
Subaru,2019,25583,CVT,33999
Ford,2004,145621,Automatic,34995
Buick,2002,110173,Automatic,3950
Nissan,2016,68912,CVT,12370
Audi,2019,33359,Automatic,56690
Nissan,2017,45372,CVT,19699
Ford,2017,60989,Manual,29993
Jaguar,2011,129008,Automatic,22500
Buick,2019,7099,Automatic,31599
Buick,2015,53626,Automatic,16488
Lexus,1999,117808,Automatic,3888
Hyundai,2017,9873,Automatic,20977
Jaguar,2005,144968,Automatic,9500
Mercedes-Benz,2014,923,Automatic,10900
Hyundai,2015,56476,Automatic,8990
Toyota,2017,97505,Automatic,19292
Subaru,2015,74217,CVT,12999
Audi,2009,110579,Automatic,13989
Cadillac,2016,69689,Automatic,14499
Toyota,2001,193949,Automatic,3333
Mercedes-Benz,2016,11553,Automatic,99999
FIAT,2017,28779,Automatic,7990
Ford,2015,66106,Automatic,8995
Lamborghini,2019,3469,Automatic,239878
Cadillac,2017,13945,Automatic,24279
Subaru,2017,39662,CVT,22995
Land,2009,40901,Automatic,10991
Volvo,2015,84123,Automatic,17800
Mazda,1993,76934,Other/Unknown,36999
Chevrolet,1998,482002,Manual,2988
Subaru,2015,73919,Manual,17995
Chevrolet,2018,61509,Automatic,8995
Audi,2016,65261,Automatic,14795
RAM,2017,53231,Automatic,22999
BMW,2020,1304899,Automatic,47995
Bentley,2016,62383,Automatic,81399
Ford,2016,96183,Automatic,14995
Bentley,2008,40038,Automatic,NotPriced
Toyota,2012,230211,Automatic,4995
Nissan,2017,52954,CVT,11995
Mercedes-Benz,2018,30873,Automatic,74500
Nissan,2018,14394,Automatic,30900
Bentley,2014,96006,Automatic,64999
Porsche,2015,50191,Automatic,34900
Porsche,1984,15704,Manual,7995
Aston,2011,35192,Automatic,65000
Ford,2018,11889,Manual,59999
Toyota,2001,237358,Automatic,3788
BMW,2004,144488,Manual,7990
Mercedes-Benz,2005,182453,Automatic,6900
Mercedes-Benz,2018,1306,Automatic,36498
Dodge,2012,98365,CVT,5995
Dodge,2016,7157,Automatic,13993
Chevrolet,2014,94851,Automatic,6900
FIAT,2017,43453,Manual,16500
Kia,2019,680607,Automatic,25990
Hyundai,2012,162509,Automatic,3000
Saturn,2004,136562,Automatic,4295
Chrysler,2002,160879,Automatic,3995
Lamborghini,2019,22349,Automatic,210995
Audi,2019,20726,Automatic,63996
Mercedes-Benz,2019,18555,Automatic,25400
Hummer,2004,78556,Automatic,17475
Buick,2016,67277,Automatic,13990
Mazda,2018,6956,Automatic,13999
GMC,2014,81221,Automatic,10995
Mercedes-Benz,2017,90981,Automatic,44991
Buick,2013,93552,Automatic,14455
Genesis,2019,8008,Automatic,34850
Mitsubishi,2009,113817,Automatic,5533
Buick,2017,90004,Automatic,12977
Ferrari,2011,7994,Automatic,186900
smart,2018,13945,Automatic,13800
Genesis,2019,19187,Automatic,37900
INFINITI,2016,93884,Automatic,21495
Dodge,2005,53097,Automatic,8500
Nissan,2018,24864,CVT,14800
Volkswagen,2008,189033,Automatic,8995
Kia,2020,16397,Automatic,45999
Kia,2019,26677,Automatic,40396
Ferrari,2013,28853,Automatic,179900
Mercedes-Benz,2017,28729,Automatic,52555
Ford,2002,212475,Automatic,6985
Maserati,2005,49243,Automatic,16999
Hyundai,2018,21702,Automatic,20197
Mercedes-Benz,2016,34349,Automatic,27900
Hyundai,2017,45971,Automatic,11995
Ford,2017,83065,CVT,18993
Buick,2014,46947,Automatic,11995
Toyota,2013,162971,Other/Unknown,8495
Honda,2018,6695,Automatic,24995
Jeep,2010,304906,Automatic,5995
GMC,2016,64373,Automatic,11997
Hyundai,2017,18016,Automatic,12949
Hyundai,2020,5323,Automatic,40888
Chevrolet,2018,2568,Automatic,12579
Ford,2015,69694,Automatic,11500
Honda,2018,19034,CVT,18450
Ford,2015,4827,Automatic,12950
Honda,2017,27353,CVT,12950
BMW,2017,76138,Automatic,20699
Toyota,2015,82045,Automatic,13995
Audi,2015,41857,Automatic,94998
Maserati,2016,43855,Automatic,34950
Chrysler,2011,267195,Automatic,7988
Porsche,2005,117808,Manual,11999
Genesis,2017,56032,Automatic,29999
Nissan,2017,70049,CVT,9490
Chrysler,2016,61541,Automatic,11599
Ford,2012,81216,Manual,34387
Volvo,2017,49879,Automatic,15900
INFINITI,2015,53406,CVT,16995
Honda,2019,8232,Automatic,24795
Subaru,2014,52613,Automatic,15999
MINI,2009,104799,Automatic,5995
Acura,2000,91806,Automatic,6995
Chevrolet,2017,51432,Automatic,13299
Honda,2015,7896,Automatic,13999
Scion,2016,57412,Automatic,8999
Nissan,2013,74986,CVT,5988
Nissan,2016,79734,CVT,7995
Audi,2016,72386,Automatic,17679
Lincoln,2018,3345,Automatic,56794
Audi,2019,7197,Automatic,63504
Toyota,2007,140609,Automatic,18500
Dodge,2019,55464,Automatic,13890
Mercedes-Benz,2006,144403,Automatic,7988
Mercedes-Benz,2017,17796,Automatic,83998
Chrysler,2004,211888,Manual,4995
Chevrolet,2015,25744,Automatic,5995
Mercedes-Benz,2017,45877,Automatic,65990
Lexus,2013,103562,CVT,17298
Ferrari,2013,3482,Automatic,91500
Audi,2015,5947,Automatic,18995
Hyundai,2020,7051,Automatic,29998
Kia,2016,76185,Automatic,10397
Buick,2016,32804,Automatic,17999
Volvo,2020,10811,Automatic,68991
Mercedes-Benz,2014,12871,Automatic,14995
Hyundai,2005,156985,Automatic,999
Chevrolet,2001,136765,Automatic,2950
Volkswagen,2013,95385,Automatic,9995
Ford,2014,80408,Automatic,9490
Nissan,2002,285639,Manual,2995
Kia,2017,39939,Automatic,13992
Chevrolet,2014,104217,Automatic,23612
Chevrolet,2019,20195,Automatic,10991
Hummer,2007,247371,Automatic,9995
Audi,2014,39263,Automatic,20895
Saturn,2008,34125,Automatic,6994
Scion,2006,181568,Automatic,3562
Volvo,2013,92894,Automatic,16589
Toyota,2008,14589,Automatic,6998
Volkswagen,2014,30465,Automatic,13888
MINI,2014,105523,Other/Unknown,11792
Volvo,2017,81147,Automatic,41914
FIAT,2016,49577,Automatic,13990
Pontiac,2009,136199,Automatic,5983
Land,2014,85322,Automatic,29999
Tesla,2018,35356,Automatic,59995
Lexus,2016,48318,CVT,24995
INFINITI,2006,219069,Automatic,2999
Ford,2017,11157,Automatic,33980
Subaru,2003,255688,Automatic,6495
Ford,2004,6339,Automatic,13695
BMW,1997,162155,Automatic,3499
Toyota,2005,107203,Automatic,6995
Nissan,2017,33847,CVT,10480
Kia,2018,54909,Automatic,8799
Toyota,2018,125936,CVT,15998
Jaguar,2007,201202,Automatic,5995
Mercedes-Benz,2010,15838,Automatic,9300
Bentley,2017,42804,Automatic,129928
Hyundai,2013,92571,Automatic,15443
Ford,2006,8285,Manual,299800
Pontiac,1981,70312,Automatic,12000
Hyundai,2014,86749,Automatic,11995
Jaguar,2012,93465,Automatic,16998
BMW,2019,7723,Automatic,78699
Ford,2018,51551,Automatic,49999
Cadillac,2018,13656,Automatic,46854
Lincoln,2016,76215,Automatic,12900
INFINITI,2011,74498,Automatic,17000
Acura,2018,1535,Automatic,21699
Nissan,2015,107351,Automatic,24449
Subaru,2018,156858,Manual,16998
Nissan,2018,78695,Automatic,33599
Chevrolet,2018,37023,Automatic,22900
Jeep,2017,54943,Automatic,13741
Kia,2014,117845,Automatic,11998
Mazda,2016,32725,Manual,12995
Honda,2017,3437,CVT,15498
Dodge,2015,72749,Automatic,12275
BMW,2019,3598,Automatic,26179
Buick,2019,9963,Automatic,26199
Cadillac,2019,11662,Automatic,21999
Volkswagen,2019,54395,Automatic,24629
Nissan,2015,85003,CVT,9900
Genesis,2017,59107,Automatic,22998
Audi,2015,70012,Automatic,19995
Chevrolet,2019,10388,Automatic,30699
Jaguar,2014,77768,Automatic,26991
Buick,2017,2861,Automatic,16500
Toyota,2010,115116,Automatic,7200
BMW,2020,18857,Automatic,58000
Scion,2008,183426,Automatic,4488
Scion,2013,13388,Manual,10750
Subaru,2019,2273,CVT,24699
Subaru,2017,19672,Manual,24669
Volkswagen,2013,72037,Automatic,7995
Maserati,2015,99322,Automatic,24990
Chevrolet,2017,52188,Automatic,17999
Mazda,2007,106945,Manual,7999
Hyundai,2019,1327425,Automatic,24998
BMW,2019,2632,Automatic,92700
MINI,2016,26643,Automatic,14998
Chevrolet,2017,56276,Automatic,14599
Volvo,2019,54268,Automatic,29300
Chevrolet,2007,25564,Automatic,2995
Genesis,2018,46336,Automatic,27990
Toyota,2012,51831,Automatic,12990
smart,2015,37121,Automatic,9900
Pontiac,2009,17387,Automatic,17500
Lincoln,2015,98962,CVT,16995
Nissan,2014,34851,Automatic,26990
Alfa,2017,50545,Automatic,27997
Porsche,2004,87621,Manual,15989
Volkswagen,2013,206367,Automatic,7053
Mercedes-Benz,2016,35121,Automatic,88900
Buick,2013,45643,Automatic,13554
Ford,2019,21371,Automatic,49557
Ford,2006,239672,Automatic,3000
GMC,2017,34199,Automatic,19999
Scion,2013,34561,Automatic,19995
BMW,2018,61724,Automatic,33288
Land,2003,131133,Automatic,3000
Hyundai,2014,123969,Automatic,14299
Chevrolet,2018,179,Automatic,13499
Scion,2013,78574,Manual,10990
Chevrolet,2019,63153,CVT,13900
Ford,2014,104657,Automatic,10995
Lincoln,2016,29339,Automatic,24995
Chevrolet,2017,97295,Automatic,8747
Mercedes-Benz,2014,103706,Automatic,17998
Chrysler,2017,74592,Automatic,16495
Nissan,2014,187159,Automatic,7995
Ford,2015,114746,CVT,9995
Chevrolet,2005,136334,Automatic,2995
Volkswagen,2013,115919,Automatic,6688
Kia,2015,82946,Automatic,15991
Suzuki,2012,108604,Automatic,13900
Ford,2009,180589,Automatic,31495
Toyota,2017,70154,Automatic,8998
Hummer,2003,22484,Automatic,10800
Jaguar,2019,329,Automatic,59990
Ferrari,2004,27728,Automatic,81950
Hyundai,2013,16505,Automatic,5499
Lincoln,2019,9012,Automatic,34990
Chevrolet,2015,58801,Automatic,8499
Lexus,2012,6323,Automatic,448900
Jaguar,2005,57692,Automatic,7111
Toyota,2013,91029,Automatic,13900
Pontiac,2004,113537,Automatic,4999
Nissan,2018,53451,CVT,12495
Scion,2014,59774,CVT,9589
Dodge,2010,156042,Automatic,7960
MINI,2019,74259,Automatic,13888
GMC,2003,228504,Automatic,5400
Saab,2011,153656,Automatic,3499
Honda,2012,183917,Automatic,8895
Ford,2007,21279,Automatic,4995
Nissan,2004,163698,Automatic,7995
Mercedes-Benz,2018,17701,Automatic,59950
Chevrolet,2017,56315,Automatic,19995
Audi,2018,20917,Automatic,35999
Buick,2005,149122,Automatic,3500
Subaru,2016,4561,Manual,28522
Toyota,2016,44679,Other/Unknown,11990
Ford,2002,87671,Automatic,13500
Hyundai,2019,259049,Manual,14650
Alfa,2018,3033,Automatic,26500
GMC,2018,30603,Automatic,15497
Ford,2018,96556,Automatic,36150
Chevrolet,2005,276478,Automatic,7495
RAM,2018,44371,Automatic,34348
Hyundai,2018,28257,Automatic,19997
Mazda,2018,28479,Automatic,12669
Ford,2018,42035,Automatic,13995
GMC,2018,5849,Automatic,23995
Dodge,2011,125362,CVT,6599
Audi,2017,3367,Automatic,23975
Honda,2010,167635,Automatic,9999
RAM,2017,52912,Automatic,14995
Lincoln,1997,198013,Automatic,3995
Chevrolet,2012,128722,Automatic,12450
Toyota,2007,70796,Automatic,10990
BMW,2018,41255,Automatic,35300
Audi,2013,88495,Automatic,22895
Volvo,2017,40655,Automatic,24987
Lexus,2006,109412,Automatic,13995
Ford,2016,32669,Automatic,17750
Ford,2015,29911,Automatic,19500
Chevrolet,2016,42056,Automatic,29995
Nissan,2016,39416,Automatic,29500
Toyota,2012,151874,Other/Unknown,4995
Chevrolet,2018,22164,Automatic,25789
GMC,2016,122096,Automatic,35999
INFINITI,2017,19713,Automatic,22979
MINI,2019,21117,Automatic,24990
RAM,2017,44706,Automatic,15399
Toyota,2008,153968,Automatic,16995
Hyundai,2019,24782,Automatic,29999
Jeep,2014,135516,Manual,5900
Chevrolet,2016,69388,Automatic,25489
Lexus,2008,19964,CVT,8952
Chevrolet,2004,60823,Automatic,19000
Honda,2013,129299,Automatic,11500
Nissan,2001,249006,Automatic,4958
smart,2016,54799,Automatic,9688
Hummer,2006,142327,Automatic,23988
Volkswagen,2016,624,Automatic,11999
FIAT,2017,15435,Automatic,7400
Mercedes-Benz,2017,73961,Automatic,52999
Scion,2015,9654,Automatic,10995
Aston,2011,66263,Automatic,48990
Audi,2017,45338,Automatic,65965
Chrysler,2015,232436,Automatic,4490
Dodge,2016,108025,Automatic,6490
Ford,2007,184342,Automatic,13500
Chevrolet,2015,74859,Automatic,9990
Mitsubishi,2012,15831,Automatic,2999
Chevrolet,2003,512,Automatic,21157
Acura,2005,98262,Automatic,7799
Hyundai,2013,253741,Automatic,5299
Honda,2009,124224,Manual,21999
Ford,2014,129344,Automatic,8199
Audi,2016,70997,Automatic,58950
Hyundai,2016,3135,Automatic,27988
Ford,2017,90402,Manual,14999
Buick,2016,41158,Automatic,17500
Hyundai,2019,54061,Automatic,13797
Porsche,2011,76027,Automatic,24995
Mazda,2007,234563,Manual,3995
Acura,2017,12484,Automatic,119000
Mercury,2008,58431,Automatic,6995
BMW,2016,50725,Automatic,22500
FIAT,2014,90606,Automatic,9990
Mercedes-Benz,2019,5733,Automatic,129995
Volkswagen,2019,3158,Automatic,33730
Subaru,2019,34442,CVT,27995
Buick,2016,4526,Automatic,14995
Ford,2017,38616,Automatic,23000
Volvo,2019,4793,Automatic,47500
Kia,2015,64463,Automatic,8995
Kia,2009,255326,Automatic,3488
Lincoln,2006,111021,Automatic,4500
Ford,2010,22526,Automatic,3495
Pontiac,2004,13501,Manual,19991
Land,2018,57848,Automatic,40200
Volvo,2016,36788,Automatic,17995
BMW,2017,32178,Automatic,37450
Kia,2016,118253,Automatic,8922
Hyundai,2014,152348,Automatic,10688
Jeep,2018,47998,Automatic,24999
Chevrolet,2017,4144,Automatic,17876
Buick,2014,60899,Automatic,9822
Lamborghini,2018,83668,Automatic,399880
Maserati,2017,24515,Automatic,46499
Ford,2012,220105,Automatic,8995
Subaru,2017,9742,CVT,999
Honda,2012,122467,Automatic,11995
Hyundai,2017,55456,Automatic,15995
Kia,2017,17078,Automatic,16995
INFINITI,2019,10888,CVT,32995
Honda,2018,43271,CVT,17995
BMW,2017,48165,Automatic,29777
Ford,2008,105925,Automatic,6997
Acura,2016,5386,Automatic,15499
Buick,2009,211984,Automatic,3995
INFINITI,2009,86979,Automatic,9995
Saab,2006,202734,Automatic,5995
Nissan,2018,85438,CVT,11888
Mazda,2008,154916,Manual,7490
Chrysler,2012,82715,Automatic,8400
Ford,2019,22465,CVT,20995
Mercedes-Benz,2016,11231,Automatic,28987
INFINITI,2019,13033,Automatic,28888
Lexus,2019,12846,Automatic,33660
Toyota,2012,51831,Automatic,12990
Ford,2019,46436,Automatic,24081
Ford,2017,18082,Manual,45999
INFINITI,2008,129973,Automatic,5995
Mitsubishi,2007,117592,Automatic,3997
Hyundai,2019,18296,Automatic,20500
RAM,2016,137333,Automatic,19995
Hyundai,2012,11141,Automatic,15995
Cadillac,2011,194919,Automatic,18995
Ford,2012,229606,Automatic,3995
Chrysler,2004,107972,Other/Unknown,7495
Genesis,2017,49161,Automatic,37555
Ford,2019,40725,Automatic,17000
Honda,2019,33844,Automatic,19990
Honda,2013,113729,Automatic,14250
GMC,2017,54746,Automatic,19999
Ford,2017,3491,Automatic,12595
Dodge,2017,89396,Automatic,14000
Cadillac,2008,20048,Automatic,7300
Chevrolet,2004,55509,Automatic,24888
Jeep,2018,34013,Automatic,22919
BMW,2016,38608,Automatic,23990
Mercedes-Benz,2006,128073,Automatic,5888
Nissan,2015,180028,CVT,4388
MINI,2018,52642,Other/Unknown,23999
Ferrari,2003,35398,Automanual,75000
Subaru,2019,17821,CVT,18489
Volkswagen,2002,124197,Automatic,11999
Volvo,2017,55395,Automatic,48995
BMW,2014,84231,Automatic,38990
Subaru,2013,93356,Automatic,13995
Hyundai,2015,126677,Manual,10950
Ford,2016,8042,Manual,48900
Lincoln,2015,88526,CVT,14998
BMW,2017,61605,Automatic,25990
Chrysler,2015,93771,Automatic,13900
Subaru,2019,13445,CVT,14995
FIAT,2014,14766,Other/Unknown,6990
Subaru,2016,36042,CVT,18916
Volkswagen,2005,153825,Automatic,4500
Toyota,2008,140437,Automatic,7493
Chevrolet,2000,123016,Automatic,4925
INFINITI,2015,61444,CVT,20900
Acura,2016,5935,Automatic,22999
Dodge,2015,55811,Automatic,12373
Ford,2016,84011,Automatic,10490
Chevrolet,2015,121882,CVT,12450
Mazda,2007,104907,Manual,3800
Lincoln,2005,125262,Automatic,6995
Cadillac,2017,27461,Automatic,22000
Ferrari,2013,39152,Automatic,91850
Ford,2013,109965,Automatic,11500
Mercedes-Benz,2019,5434,Automatic,149995
Buick,2006,83774,Automatic,6995
Acura,2017,60939,Automatic,13995
Lincoln,2019,5659,Automatic,73599
Dodge,2010,179292,Automatic,7500
Chevrolet,2006,143832,Automatic,5000
Buick,2011,179358,Automatic,7995
Mercedes-Benz,2020,5282,Automatic,37606
INFINITI,2016,90815,CVT,19400
Cadillac,2013,64347,Automatic,14995
Cadillac,2008,53258,Automatic,36900
Chevrolet,2016,75008,Automatic,11583
Pontiac,2009,164277,Automatic,14750
Volkswagen,2018,62339,Automatic,21900
Mazda,2009,130329,Automatic,7355
Genesis,2019,859,Automatic,50499
INFINITI,2012,207403,Automatic,15977
Hyundai,2017,51911,Automatic,18995
Honda,2018,1642,CVT,16900
Ford,2018,26943,Automatic,15995
Honda,2017,38075,CVT,14499
Acura,2016,30571,Automatic,16995
Buick,2018,653254,Automatic,12900
Acura,2012,133869,Automatic,16000
Lexus,2018,33565,Automatic,59980
Hyundai,2017,11281,Automatic,21559
Buick,2018,29364,Automatic,21950
Chrysler,2016,100059,Automatic,6950
Nissan,2003,187143,Automatic,3980
Chevrolet,2014,161333,Automatic,3000
Pontiac,2008,108234,Automatic,8880
Chrysler,2017,85818,Automatic,21997
Subaru,2013,126271,Manual,13000
Pontiac,2009,108245,Automatic,7100
Porsche,2015,795,Automatic,1650000
Chevrolet,2018,9296,Automatic,19673
Kia,2020,21314,Automatic,35932
Nissan,2019,82059,CVT,19850
Genesis,2018,34088,Automatic,39990
Nissan,2019,3617,CVT,24900
Chevrolet,2016,95922,Automatic,10995
Toyota,2006,86928,Automatic,7995
Jeep,2014,85821,Manual,7995
Ford,2014,131444,Other/Unknown,7995
Mercury,2008,78748,Automatic,8995
Lincoln,2015,110519,Automatic,12995
Chevrolet,2014,94847,Automatic,6950
Ford,2014,106656,Automatic,7955
Ford,2013,11426,Automatic,8997
Chevrolet,2013,124009,Automatic,12995
Chevrolet,2004,147672,Automatic,13995
Kia,2012,150133,Automatic,6980
Subaru,2014,74278,Manual,18890
BMW,2014,88365,Manual,24990
Mercedes-Benz,2016,98744,Automatic,49999
Ford,2013,158561,Automatic,8995
Buick,2016,53903,Automatic,22992
Mercedes-Benz,2017,46219,Automatic,22991
Chrysler,2015,1754,Automatic,9999
Hyundai,2016,64249,Automatic,14283
Toyota,2019,5525,CVT,20000
Ford,2017,48384,Automatic,18500
Chevrolet,2019,9654,Automatic,20399
Nissan,2015,35918,CVT,12169
Cadillac,2019,4822,Automatic,28200
Lincoln,2017,8883,Automatic,23395
Mazda,2009,160369,Manual,8500
Hyundai,2019,1884,Automatic,29995
Lexus,2001,202856,Automatic,4995
Mazda,2018,26252,Automatic,17979
Ford,2015,61222,Manual,10989
Honda,2018,1501,Manual,29299
Lexus,2018,36738,Automatic,82985
Volvo,2017,19012,Automatic,24998
Bentley,2006,88928,Automatic,31995
Buick,2015,79258,Automatic,13689
GMC,2017,34556,Automatic,19988
Mercedes-Benz,2019,19384,Automatic,60599
Nissan,2010,192792,Automatic,9990
Hyundai,2015,105755,Automatic,9688
Audi,2017,63296,Automatic,20830
Chrysler,2008,116767,Manual,3997
Ford,2019,4641,Automatic,21000
Volkswagen,2018,40774,Automatic,30248
Cadillac,2017,35659,Automatic,39990
Hyundai,2014,133524,Automatic,4500
Chevrolet,2015,74859,Automatic,9990
Audi,2017,34302,Automatic,25497
Ford,2003,133225,Automatic,7995
BMW,2002,223543,Automatic,5499
Ford,2016,61589,Automatic,9995
MINI,2013,8175,Automatic,10988
Ford,2010,46019,Automatic,8495
Mercury,1998,162939,Automatic,1995
Lincoln,2015,162997,Automatic,11975
INFINITI,2019,20053,CVT,27128
Hummer,2006,127755,Automatic,11495
Kia,2019,14087,Automatic,11900
Toyota,2006,251004,Automatic,16000
BMW,2014,58204,Automatic,30272
Jeep,2018,8611,Automatic,12495
